ISO	Language	Dialect	Genetics	Speakers	Method	Quantity	Harmony?	Vowels	Structure	Peripheral	Nonperipheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4	F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
ddo	Tsez	Asax	Tsezic>WestTsezic	1	Wordlist	Uniform	No	5	5S0	5	0	i		320	2183	3065		e		636	1701	2741		a		766	1308	2730		o		533	1021	2397		u		348	937																																																									520.6	0.449775785	494.386	1430	0.395666132	1424.186
deg	Degema		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Edoid	6	Wordlist	Uniform	Yes	10	9S1	9	1	i		384	2164			ɪ		433	2130			e		446	1989			ɛ		577	1879			a		807	1461			ɔ		608	1081			o		460	997			ʊ		484	925			u		377	912			ə		755	1431																											533.1	0.363023256	545.13	1496.9	0.467172524	1401.532
deu	German	Standard Northern	IndoEuropean>Germanic>WestGermanic>HighGerman	69	Wordlist	Short	No	7	5S2a	5	2	ɪ		369	1902			ɛ		489	1817			a		694	1372			ɔ		537	1074			ʊ		391	1010			ʏ		373	1543			œ		474	1477																																													434.8666667	0.362587904	448.334	1505.8	0.499849624	1361.03
deu	German	Standard Central	IndoEuropean>Germanic>WestGermanic>HighGerman	5	Wordlist	Short	No	7	5S2a	5	2	ɪ		385	1919	2596		ɛ		510	1781	2605		a		672	1380	2552		ɔ		548	1136	2461		ʊ		406	1139	2510		ʏ		380	1605	2418		œ		517	1486	2439																																												439.4	0.397413793	436.424	1547.2	0.478629032	1416.808
deu	German	Standard Swiss	IndoEuropean>Germanic>WestGermanic>HighGerman	2	Wordlist	Short	No	7	5S2a	5	2	ɪ		310	2445			ɛ		492	2140			a		690	1175			ɔ		510	990			ʊ		355	895			ʏ		325	1880			œ		467	1735																																													439.2666667	0.430151515	422.04	1649.6	0.534789916	1392.935
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	5	Wordlist	Short	No	7	5S2a	5	2	ɪ		263	2221	2884		ɛ		483	2030	2637		a		772	1340	2429		ɔ		514	917	2373		ʊ		325	867	2224		ʏ		318	1731	2293		œ		486	1581	2388																																												419.8	0.34535316	444.358	1564.466667	0.540665395	1329.043
deu	German	Standard Northern	IndoEuropean>Germanic>WestGermanic>HighGerman	6	Wordlist	Short	No	7	5S2a	5	2	i		319	1969	2555		e		485	1855	2503		a		772	1316	2339		o		545	965	2277		u		353	903	2309		y		320	1500	2141		ø		476	1433	2183																																												418.6666667	0.326190476	454.96	1483.666667	0.511310286	1295.742
deu	German	Standard Northern	IndoEuropean>Germanic>WestGermanic>HighGerman	11	Meaningful sentence	Long	No	7	5S2a	5	2	i		290	1986	2493		e		372	1879	2486		a		639	1225	2477		o		380	907	2415		u		309	961	2366		y		310	1505	2205		ø		375	1458	2220																																												415.9285714	0.360826852	426.459	1408.928571	0.465179399	1328.889
deu	German	Standard Northern	IndoEuropean>Germanic>WestGermanic>HighGerman	11	Meaningful sentence	Short	No	7	5S2a	5	2	ɪ		343	1803	2483		ɛ		498	1639	2451		a		608	1309	2466		ɔ		506	1060	2415		ʊ		382	1058	2363		ʏ		374	1431	2284		œ		437	1504	2179																																												415.9285714	0.360826852	426.459	1408.928571	0.465179399	1328.889
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	1	Carrier sentence	Long	No	7	5S2a	5	2	i		269	2078	3230		e		316	2097	2817		ɑ		641	1221	2095		o		342	620	2525		u		279	626	2411		y		265	1794	2085		ø		324	1701	2021																																												380.5	0.307180851	412.016	1435.928571	0.552422865	1197.507
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	1	Carrier sentence	Short	No	7	5S2a	5	2	ɪ		281	2032	2887		ɛ		434	1793	2351		a		607	1244	2062		ɔ		486	884	2125		ʊ		357	826	2419		ʏ		290	1705	2099		œ		436	1482	2043																																												380.5	0.307180851	412.016	1435.928571	0.552422865	1197.507
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	3	Meaningful sentence	Long	No	7	5S2a	5	2	i		283	2086	2733		e		328	2087	2600		ɑ		595	1301	2185		o		356	704	2268		u		307	745	2231		y		283	1683	2119		ø		344	1561	2064																																												384.2857143	0.3246337	404.992	1436.428571	0.52959405	1244.753
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	3	Meaningful sentence	Short	No	7	5S2a	5	2	ɪ		305	2030	2580		ɛ		422	1838	2369		a		588	1272	2133		ɔ		469	873	2115		ʊ		342	836	2208		ʏ		335	1565	2191		œ		423	1529	2150																																												384.2857143	0.3246337	404.992	1436.428571	0.52959405	1244.753
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	3	Running speech	Long	No	7	5S2a	5	2	i		314	2036	2592		e		356	1924	2473		ɑ		561	1212	2205		o		390	756	2284		u		329	957	2352		y		345	1325	2462		ø		340	1560	2131																																												389.0714286	0.303932909	410.577	1388.285714	0.493973214	1256.48
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	3	Running speech	Short	No	7	5S2a	5	2	ɪ		315	1963	2580		ɛ		419	1725	2310		a		544	1206	2168		ɔ		428	957	2178		ʊ		357	906	2252		ʏ		325	1401	2254		œ		424	1508	2012																																												389.0714286	0.303932909	410.577	1388.285714	0.493973214	1256.48
deu	German	Standard	IndoEuropean>Germanic>WestGermanic>HighGerman	69	Wordlist	Long	No	8	6L2	6	2	i		263	2171			e		348	2126			ɛ		482	1902			a		737	1275			o		383	841			u		310	854			y		302	1722			ø		371	1501																																							434.8666667	0.362587904	448.334	1505.8	0.499849624	1361.03
deu	German	Standard Central	IndoEuropean>Germanic>WestGermanic>HighGerman	5	Wordlist	Long	No	8	6L2	6	2	i		255	2323	3049		e		355	2250	2766		ɛ		531	1885	2625		a		719	1251	2518		o		385	835	2569		u		294	838	2467		y		267	1790	2324		ø		367	1590	2344																																						439.4	0.397413793	436.424	1547.2	0.478629032	1416.808
deu	German	Standard Swiss	IndoEuropean>Germanic>WestGermanic>HighGerman	2	Wordlist	Long	No	8	6L2	6	2	i		250	2480			e		422	2415			ɛ		600	2140			a		687	1097			o		450	782			u		317	695			y		267	2095			ø		447	1780																																							439.2666667	0.430151515	422.04	1649.6	0.534789916	1392.935
deu	German	Vienna	IndoEuropean>Germanic>WestGermanic>HighGerman	5	Wordlist	Long	No	8	6L2	6	2	i		234	2287	3103		e		326	2256	2818		ɛ		464	2103	2696		a		768	1278	2457		o		404	714	2409		u		279	738	2344		y		265	1770	2248		ø		396	1634	2323																																						419.8	0.34535316	444.358	1564.466667	0.540665395	1329.043
deu	German	Standard Northern	IndoEuropean>Germanic>WestGermanic>HighGerman	6	Wordlist	Long	No	8	6L2	6	2	i		236	2247	2865		e		305	2222	2635		ɛ		472	1931	2501		a		796	1287	2378		o		361	786			u		264	685			y		242	1675	2059		ø		334	1481	2049																																						418.6666667	0.326190476	454.96	1483.666667	0.511310286	1295.742
dgo	Dogri		IndoEuropean>IndoIranian>IndoAryan>Northern	3	Wordlist	Short	No	3	3S0	3	0	ɪ	ɪ	384	2007	2547		ə	ʌ	640	1164	2658		ʊ	ʊ	364	765																																																																					456.3	0.42325	443.4	1330.5	0.434543098	1263.313
dgo	Dogri		IndoEuropean>IndoIranian>IndoAryan>Northern	3	Wordlist	Long	No	7	7S0	7	0	i		287	2203	2904		e		355	2125	2732		ɛ		629	1607	2603		a		687	1131	2599		ɔ		539	951			o		365	692			u		313	660																																													456.3	0.42325	443.4	1330.5	0.434543098	1263.313
dib	Southern Dinka		NiloSaharan>EasternSudanic>Nilotic>Western>DinkaNuer	2	Wordlist	Short	No	7	7S0	7	0	i		198	1853			e		335	1668			ɛ		388	1448			a		520	1103			ɔ		388	755			o		255	648			u		220	635																																													329.1428571	0.407275954	323.902	1158.571429	0.4298616	1111.238
did	Didinga		NiloSaharan>EasternSudanic>Eastern>Surmic>South>Southwest	3	Wordlist	Combined	Yes	10	10R0	10	0	i		359	1861			ɪ		447	1857			e		460	1769			ɛ		553	1769			a		786	1452			ɑ		658	1183			ɔ		499	948			o		411	1127			ʊ		362	1038			u		346	1049																											488.1	0.322954545	518.04	1405.3	0.500876232	1304.983
dik	Southwestern Dinka	Luanyjang	NiloSaharan>EasternSudanic>Nilotic>Western>DinkaNuer	7	Meaningful sentence	Short	No	6	6R0	6	0	i		385	1840			e		479	1665			a		675	1446			ɔ		648	1209			o		490	1098			u		363	1163																																																			515.1538462	0.42069435	501.732	1443.846154	0.426382453	1399.795
dik	Southwestern Dinka	Luanyjang	NiloSaharan>EasternSudanic>Nilotic>Western>DinkaNuer	7	Meaningful sentence	Long	No	7	7S0	7	0	i		325	2158			e		447	1932			ɛ		666	1755			a		777	1420			ɔ		648	1184			o		448	913			u		346	987																																													515.1538462	0.42069435	501.732	1443.846154	0.426382453	1399.795
dks	Eastern Dinka		NiloSaharan>EasternSudanic>Nilotic>Western>DinkaNuer	1	Wordlist	Short	No	7	7S0	7	0	i		200	1850			e		340	1700			ɛ		385	1450			a		530	1130			ɔ		400	775			o		260	650			u		230	645																																													335	0.409090909	329.03	1171.428571	0.436870184	1116.155
drd	Darma		SinoTibetan>TibetoBurman>Himalayish>TibetoKanauri>WesternHimalayish>Almora	1	Wordlist	Uniform	No	6	6L0	6	0		i	350	2170				 e	430	1990				ɛ	550	1775				a	670	1370				o	555	1045				u	405	1095																																																			493.3333333	0.447916667	475.12	1574.166667	0.47037037	1484.875
dru	Rukai	Budai	Austronesian>Rukai	2	Wordlist	Uniform	No	4	3S1	3	1	i		420	2125			a		805	1395			u		520	970			ə		550	1545																																																															573.75	0.399350649	570.535	1508.75	0.466450216	1421.605
duf	Ndumbea	Naniouni	Austronesian>MalayoPolynesian>Oceanic>Southern>NewCaledonianLoyalties>NewCaledonian>Southern	1	Wordlist	Short	No	7	7S0	7	0	i		307	2232	2637		e		361	2026	2520		ɛ		414	1938	2415		a		678	1351	2411		o		474	838			ʊ		352	603			u		311	623																																													413.8571429	0.288024644	452.061	1373	0.472682627	1239.939
dyo	Diola	Kujamutay	NigerCongo>AtlanticCongo>Atlantic>Northern>Bak>Jola>JolaProper>Central	3	Wordlist	Combined	Yes	10	10L0	10	0	i	i	289	2289	3001		ɪ	i̞	332	2356	3081		e	e	426	1908	2565		ə	e̞	509	1869	2564		ɛ	ɛ	561	1894	2653		a	a	829	1513	2529		ɔ	ɒ	647	1051	2659		ʊ	o	430	922	2532		o	ʊ	399	1110	2574		u	u̟	331	1014	2140																										475.3	0.345	500.14	1592.6	0.467642957	1482.694
egl	Emilian		IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic	2	Wordlist	Long	No	9	7S2	7	2	i		341	2481			e		420	2422			ɛ		577	2187			a		899	1373			ɔ		696	1030			o		496	994			u		363	918			y		348	1761			ø		448	1524																																	509.7777778	0.302469136	559.178	1632.222222	0.456955996	1529.133
egl	Emilian	Frignano	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic	1	Wordlist	Long	No	9	7S2	7	2	i		210	2300	2900	3400	e		425	2200	2750	3500	ɛ		475	1925	2600	3625	a		790	1275	2725	3600	ɔ		475	790	2680	3600	o		350	650	2530	3400	u		260	780	2050	2875	y		250	1625	2125	2950	ø		410	1375	2250	3200																															405	0.336206897	436.78	1435.555556	0.476094276	1295.15
ekk	Estonian	Eastern Saaremaa	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	8	Wordlist	Long	No	7	6L1	6	1	i		290	2279	3013		e		430	1977	2685		æ		642	1626	2428		ɑ		654	1135	2343		o		423	909	2283		u		306	833	2316		ø		454	1497	2341																																												459.4666667	0.465567766	432.324	1481.933333	0.448778239	1398.386
ekk	Estonian	Western Saaremaa	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Wordlist	Long	No	7	6L1	6	1	i		288	2202	2990		e		474	1939	2617		æ		638	1613	2448		ɑ		639	1129	2338		o		420	933	2247		u		305	793	2248		ø		478	1481	2319																																												469.5333333	0.493297101	431.888	1458.933333	0.472628342	1343.919
ekk	Estonian	Eastern Saaremaa	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	8	Wordlist	Short	No	8	6L2	6	2	i		304	2123	2815		e		534	1810	2603		æ		634	1630	2407		ɑ		642	1187	2354		o		469	986	2207		u		341	915	2248		y		302	1829	2453		ø		467	1493	2288																																						459.4666667	0.465567766	432.324	1481.933333	0.448778239	1398.386
ekk	Estonian	Western Saaremaa	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Wordlist	Short	No	8	6R2a	6	2	i		349	2156	2748		e		503	1729	2514		æ		656	1613	2328		ɑ		623	1179	2360		o		485	1015	2262		u		341	895	2279		y		324	1763	2461		ø		520	1444	2307																																						469.5333333	0.493297101	431.888	1458.933333	0.472628342	1343.919
ekk	Estonian	Muhu Old	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Wordlist	Long	No	9	6L3b	6	3	i		265	2191	3124		e		405	1885	2572		æ		592	1581	2506		ɑ		645	1131	2235		o		400	802	2228		u		307	753	2199		y		307	1864	2341		ø		400	1481	2161		ɤ		397	1251	2313																																433	0.440944882	413.971	1421.833333	0.465113584	1315.258
ekk	Estonian	Muhu Old	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Wordlist	Short	No	9	6L3b	6	3	i		296	2006	3108		e		509	1782	2558		æ		588	1523	2422		ɑ		646	1214	2326		o		489	888	2184		u		330	779	2124		y		286	1631	2278		ø		477	1507	2191		ɤ		455	1324	2314																																433	0.440944882	413.971	1421.833333	0.465113584	1315.258
ekk	Estonian	Standard	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	6	Isolation	Combined	No	9	6R3	6	3	i		239	2279	3050	3435	e		381	2074	2585	3357	æ		684	1575	2435	3472	ɑ		666	1001	2539	3377	o		454	799	2380	3231	u		304	666	2175	3129	y		255	1813	2172	3225	ø		386	1613	2260	3225	ɤ		361	1225	2257	3227																															414.4444444	0.394257179	412.995	1449.444444	0.485706413	1296.683
ekk	Estonian	Standard	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	1	Isolation	Combined	No	9	6R3	6	3	i		254	1881	2980	3402	e		358	1810	2532	3198	æ		661	1332	2227	3148	ɑ		610	946	2441	3031	o		396	630	1968	3036	u		274	549	1831	3036	y		254	1780	2156	3178	ø		376	1546	2044	3051	ə		386	1088	1912	3056																															396.5555556	0.35025935	413.137	1284.666667	0.552302302	1069.812
ekk	Estonian	Muhu New	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	2	Wordlist	Long	No	9	6R3	6	3	i		250	2285	3031		e		379	1925	2758		æ		623	1536	2671		ɑ		558	1010	2473		o		372	785	2369		u		297	690	2338		y		268	1742	2188		ø		401	1371	2284		ɤ		349	1166	2409																																398.6666667	0.398570152	395.843	1387.5	0.437304075	1313.645
ekk	Estonian	Muhu New	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	2	Wordlist	Short	No	9	6R3	6	3	i		364	2227	2911		e		451	1770	2592		æ		596	1501	2643		ɑ		560	1058	2517		o		372	844	2368		u		306	824	2329		y		274	1709	2239		ø		410	1335	2241		ɤ		346	1197	2442																																398.6666667	0.398570152	395.843	1387.5	0.437304075	1313.645
ekk	Estonian	Standard	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Meaningful sentence	Long	No	9	6R3	6	3	i		230	2271	2965		e		445	1918	2490		æ		680	1556	2448		ɑ		651	1069	2479		o		426	817	2528		u		249	600			y		247	1704	2132		ø		466	1541	2296		ɤ		426	1163	2517																																434.1666667	0.453703704	405.95	1402.777778	0.480417581	1253.361
ekk	Estonian	Standard	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	3	Meaningful sentence	Short	No	9	6R3	6	3	i		251	2079	2696		e		493	1729	2492		æ		655	1551	2446		ɑ		654	1142	2428		o		486	884	2335		u		267	655	2447		y		288	1624	2220		ø		477	1552	2322		ɤ		424	1395	2452																																434.1666667	0.453703704	405.95	1402.777778	0.480417581	1253.361
ell	Greek		IndoEuropean>Hellenic	4	Carrier sentence	Uniform	No	5	5S0	5	0	i		310	1909	2419		e		474	1641	2277		a		680	1229	2521		o		476	854	2366		u		338	837	2355																																																								455.6	0.393513514	454.67	1294	0.42630597	1256.152
ell	Greek		IndoEuropean>Hellenic	5	Carrier sentence	Uniform	No	5	5S0	5	0	i		340	2046			e		491	1788			a		738	1350			o		508	1020			u		349	996																																																									485.2	0.364824121	495.618	1440	0.422857143	1406.55
ell	Greek		IndoEuropean>Hellenic	5	Meaningful sentence	Uniform	No	5	5S0	5	0	i		329	2047			e		469	1753			a		708	1314			o		497	1079			u		337	1010																																																									468	0.366754617	477.189	1440.6	0.415236258	1415.467
ell	Greek	Thesaloniki	IndoEuropean>Hellenic	1	Wordlist	Uniform	No	5	5S0	5	0	i		255	2238			ɛ		469	1777			a		607	1271			ɔ		520	983			u		310	1021																																																									432.2	0.503409091	392.632	1458	0.378486056	1473.705
ell	Greek	Athens	IndoEuropean>Hellenic	1	Wordlist	Uniform	No	5	5S0	5	0	i		271	2326	2971		e		466	1853	2660		a		628	1462	2542		o		523	1043	2322		u		316	1035	2224																																																								440.8	0.475630252	410.587	1543.8	0.394113091	1539.781
ell	Greek	Standard	IndoEuropean>Hellenic	10	Wordlist	Uniform	No	5	5S0	5	0	i		423	2073	2593		e		601	1811	2560		a		736	1466	2459		o		583	1137	2479		u		434	921	2460																																																								555.4	0.423003195	545.383	1481.6	0.486631944	1371.432
ell	Greek	Standard	IndoEuropean>Hellenic	2	Running speech	Uniform	No	5	5S0	5	0	i		360	1892	2493		e		475	1672	2377		a		575	1453	2202		o		462	1202	2207		u		377	1163	2290																																																								449.8	0.417674419	444.065	1476.4	0.429903978	1448.039
ell	Greek	Sfakian	IndoEuropean>Hellenic	1	Running speech	Uniform	No	5	5S0	5	0	i		XXX	XXX			e		XXX	XXX			ɑ		XXX	XXX			o		XXX	XXX			u		XXX	XXX																																																									XXX	XXX	XXX	XXX	XXX	XXX
eng	English	American>North Midwestern 	IndoEuropean>Germanic>WestGermanic>AngloFrisian	45	Wordlist	Short	No	4	4L0	4	0	ɪ		427	2034	2684	3618	ɛ		580	1799	2605	3677	ʌ		623	1200	2550	3557	ʊ		469	1122	2434	3400																																																													527.2727273	0.434912505	508.566	1523.181818	0.434264744	1462.092
eng	English	American>General 	IndoEuropean>Germanic>WestGermanic>AngloFrisian	4	Wordlist	Short	No	4	4L0	4	0	ɪ		486	1785	2573		ɛ		633	1588	2553		ʌ		635	1189	2619		ʊ		489	1148	2472																																																														548.7272727	0.536796537	484.431	1442.090909	0.381323969	1455.618
eng	English	American>General	IndoEuropean>Germanic>WestGermanic>AngloFrisian	4	Carrier sentence	Short	No	4	4L0	4	0	ɪ		461	1826	2634		ɛ		627	1657	2544		ʌ		631	1232	2619		ʊ		495	1202	2492																																																														535.3636364	0.515218706	479.341	1487.272727	0.395062528	1481.573
eng	English	New Zealand>Southern	IndoEuropean>Germanic>WestGermanic>AngloFrisian	11	Wordlist	Long	No	5	3S2	3	2	i	i	273	2325			a(ɑ)	a	789	1315			o	o	384	713			ʏ(u)	y	287	1605			ø(ɜ)	ø	430	1630																																																									494.5454545	0.429351656	474.756	1528	0.505583127	1343.292
eng	English	Australian>General	IndoEuropean>Germanic>WestGermanic>AngloFrisian	20	Wordlist	Long	No	5	3S2	3	2	i	i	333	2233			ɑ	ɑ	731	1275			o	o	435	756			ʏ	ʏ	373	1686			ɜ	ɜ	502	1510																																																									521.2727273	0.453669222	495.265	1498	0.502369668	1333.507
eng	English	British>RP Old	IndoEuropean>Germanic>WestGermanic>AngloFrisian	15	Wordlist	Long	No	5	3S2	3	2	i	i	274	2317			ɑ	ʌ	637	1063			ɔ	o	378	616			u	ʉ	291	1147			ɜ	ə	494	1360																																																									465.9090909	0.475022502	431.964	1376.727273	0.447223558	1281.091
eng	English	British>RP New	IndoEuropean>Germanic>WestGermanic>AngloFrisian	5	Wordlist	Long	No	5	3S2	3	2	i	i	276	2338			ɑ	ʌ	604	1040			ɔ	o	392	630			u	y	289	1616			ɜ	ə	494	1373																																																									501.5454545	0.353519521	525.458	1446.909091	0.478284011	1297.828
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	5	Running speech	Long	no	5	3S2	3	2	i	i	280	2249	2765		ɑ	ʌ	646	1155	2490		ɔ	o	415	828	2619		u	ʉ	316	1191	2408		ɜ	ə	478	1436	2488																																																								478.8181818	0.484922395	440.31	1390.454545	0.395816007	1383.611
eng	English	New Zealand>Wellington	IndoEuropean>Germanic>WestGermanic>AngloFrisian	30	Wordlist	Long	No	5	3S2	3	2	i	i	318	2233	2900		a(ɑ)	a(ɑ)	737	1455	2536		o	o	393	874	2500		ʏ(u)	ʏ	358	1590	2271		ø(ɜ)	ø	396	1689	2392																																																								489.8181818	0.41006726	481.829	1545.090909	0.493812295	1405.369
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	8	Wordlist	Long	no	5	3S2	3	2	i	i	275	2221			ɑ	ɑ	687	1077			ɔ	o	453	642			u	ʉ	302	1131			ɜ	ɜ	513	1377																																																									509.6363636	0.513427492	453.687	1351.909091	0.449594104	1259.389
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	6	Wordlist	Long	no	5	3S2	3	2	i	i	247	2425	3082	3755	a	ɑ	709	1077	2575	3589	o	o	449	754	2451	3429	u	ʉ	276	1083	2244	3441	ə	ɜ	527	1390	2484	3561																																																							507.7272727	0.525659824	440.936	1434.545455	0.407268375	1407.361
eng	English	British>RP Old	IndoEuropean>Germanic>WestGermanic>AngloFrisian	25	Wordlist	Long	No	5	4R1	4	1	i	i	285	2373	3088		ɑ	ɑ	677	1083	2540		ɔ	o	449	737	2635		u	u̟	309	939	2320		ɜ	ɜ	581	1381	2436																																																								515.5454545	0.497938347	466.033	1399.909091	0.405201156	1376.676
eng	English	Australian>Sydney	IndoEuropean>Germanic>WestGermanic>AngloFrisian	60	Wordlist	Long	No	6	4L2a	4	2	ɪə(i)	i̞	331	2339	2977		ɛə(ɛ)	e̞	450	2096	2794		a	a	757	1348	2582		ɔ	o	438	847	2572		u(y)	y̞	342	1795	2429		ɜ	ə	466	1648	2588																																																		498.75	0.393779343	497.566	1635.25	0.528317694	1430.372
eng	English	New Zealand>Southern	IndoEuropean>Germanic>WestGermanic>AngloFrisian	11	Wordlist	Short	No	6	5S1	5	1	ɪ(ɛ)	ɪ	365	2248			ɛ(æ)	ɛ	579	1951			a(ʌ)	a	759	1303			ɒ	ɒ	615	964			ʊ	ʊ̞	472	1044			ɘ(ɪ)	ɘ	487	1710																																																			494.5454545	0.429351656	474.756	1528	0.505583127	1343.292
eng	English	New Zealand>Wellington	IndoEuropean>Germanic>WestGermanic>AngloFrisian	30	Wordlist	Short	No	6	5S1	5	1	ɪ(ɛ)	ɪ	416	2098	2775		ɛ(æ)	ɛ	551	1920	2648		a(ʌ)	a	726	1399	2410		ɒ	ɒ	602	1004	2447		ʊ	ʊ	431	1059	2386		ɘ(ɪ)	ɘ	460	1675	2518																																																		489.8181818	0.41006726	481.829	1545.090909	0.493812295	1405.369
eng	English	Australian>General	IndoEuropean>Germanic>WestGermanic>AngloFrisian	20	Wordlist	Short	No	6	6L0	6	0	ɪ	ɪ	381	2167			ɛ	e̞	501	2015			æ	æ	709	1714			ɑ	a	748	1308			ɒ	ɔ	605	962			ʊ	ʊ	416	852																																																			521.2727273	0.453669222	495.265	1498	0.502369668	1333.507
eng	English	Australian>Sydney	IndoEuropean>Germanic>WestGermanic>AngloFrisian	60	Wordlist	Short	No	6	6L0	6	0	ɪ		334	2332	2947		e		472	2080	2797		æ		696	1760	2669		ʌ		738	1382	2581		ɒ		583	1038	2572		ʊ		378	958	2489																																																		498.75	0.393779343	497.566	1635.25	0.528317694	1430.372
eng	English	British>RP Old	IndoEuropean>Germanic>WestGermanic>AngloFrisian	15	Wordlist	Short	No	6	6R0	6	0	ɪ		366	2071			ɛ		485	1923			æ		678	1610			ʌ		634	1196			ɒ		512	858			ʊ		376	983																																																			465.9090909	0.475022502	431.964	1376.727273	0.447223558	1281.091
eng	English	British>RP New	IndoEuropean>Germanic>WestGermanic>AngloFrisian	5	Wordlist	Short	No	6	6R0	6	0	ɪ		393	2174			ɛ		600	1914			æ		914	1473			ʌ		658	1208			ɒ		484	865			ʊ		413	1285																																																			501.5454545	0.353519521	525.458	1446.909091	0.478284011	1297.828
eng	English	British>RP Old	IndoEuropean>Germanic>WestGermanic>AngloFrisian	25	Wordlist	Short	No	6	6R0	6	0	ɪ	ɪ	356	2098	2696		ɛ	ɛ	569	1965	2636		æ	a̟	748	1746	2460		ʌ	ʌ̞	722	1236	2537		ɒ	ɔ	599	891	2605		ʊ	ʊ	376	950	2440																																																		515.5454545	0.497938347	466.033	1399.909091	0.405201156	1376.676
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	5	Running speech	Short	No	6	6R0	6	0	ɪ	ɪ	367	1757	2556		e	e̞	494	1650	2547		æ	æ	690	1550	2463		ʌ	ʌ	644	1259	2551		ɒ	ɔ	558	1047	2481		ʊ	ʊ	379	1173	2445																																																		478.8181818	0.484922395	440.31	1390.454545	0.395816007	1383.611
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	8	Wordlist	Short	No	6	6R0	6	0	ɪ	ɪ	382	1958			e	ɛ	560	1797			æ	a̟	732	1527			ʌ	ʌ	695	1224			ɒ	ɔ	593	866			ʊ	ʊ	414	1051																																																			509.6363636	0.513427492	453.687	1351.909091	0.449594104	1259.389
eng	English	British>RP	IndoEuropean>Germanic>WestGermanic>AngloFrisian	6	Wordlist	Short	No	6	6R0	6	0	ɪ	ɪ	388	2102	2723	3747	e	e̞	505	1911	2665	3824	æ	a̟	743	1760	2594	3764	ʌ	ɐ	724	1294	2504	3663	ɔ	ɔ	595	954	2480	3538	ʊ	ʊ	422	1030	2353	3440																																																	507.7272727	0.525659824	440.936	1434.545455	0.407268375	1407.361
eng	English	American>North Midwestern 	IndoEuropean>Germanic>WestGermanic>AngloFrisian	45	Wordlist	Long	No	7	7S0	7	0	i		342	2322	3000	3657	e		476	2089	2691	3649	æ		588	1952	2601	3624	ɑ		768	1333	2522	3687	ɔ		652	997	2538	3486	o		497	910	2459	3384	u		378	997	2343	3357																																											527.2727273	0.434912505	508.566	1523.181818	0.434264744	1462.092
